song_id,user_id,rating
3p2n1UTPBc5RdQY9X94Xpg,7QN1TA,1
3Zr0SPaWwNBUNd0nTemVpR,7QN1TA,0
6cIawh5U1rATGckJJy4gsp,7QN1TA,1
5MEdBPJwkMUAekjGLXMFu6,7QN1TA,0
4Uf2SimJDcr5bQzi6KfzDX,7QN1TA,1
4oVRqyZNnG9J6XyniCvUB3,7QN1TA,1
7BiiMHgydWcB1c2j8ulwcU,7QN1TA,0
69SiyfJWnNEAvCLA1qhKvN,7QN1TA,1
251WbdR7uKLowReEG0e9Jc,7QN1TA,0
1CL0fSw2xvV7QKpYHmyeeH,7QN1TA,1
12WgQHdEUhJPEa070VBzSu,7QN1TA,1
6A3fwBsQcLBnd5T5cBTelJ,7QN1TA,0
0OkKjrwYPnK5CFwhn8QTdQ,7QN1TA,0
0l7dfdOcgyewn63xPFWlvh,7QN1TA,1
7MzmBmyI9KkyQJaPNLdtUi,7QN1TA,0
4xl1Wfmxcw8tezH88hR2WP,7QN1TA,0
68AK4aVuf5jh2t575WQ8Uc,7QN1TA,0
6QTqlmrFmQLkZ6t4vcsWNB,NSMA3I,0
2vbIM73midMuIGdX5guVkG,NSMA3I,0
5glWGyQh31Qx2Ezj6sMlLG,NSMA3I,1
5dB5tmSZ4hoUY36tSkPoxt,NSMA3I,1
4ZfBqXiudJVRhOvjzvqok0,NSMA3I,0
46LwRAlNDFmqHDtrqseNfg,NSMA3I,0
2MniOu4FcIZhoSN9ifdbEF,NSMA3I,0
4hiGTMBGj7JYgQiNoCU2dJ,NSMA3I,0
6uy4kbwK8DxzUkmjmFtjQ1,NSMA3I,0
4c684TF48V5xUlmqqcegUR,NSMA3I,0
1AhSl55K5EQbTbFXr35gQZ,NSMA3I,1
2ej3Cpn2Y3hXYTeHb6p3RZ,NSMA3I,1
5RrzoMP9tGKgOCIGMERblS,NSMA3I,1
19F7uU0bZQFOTb2O1mBBA7,NSMA3I,0
6oO4vZActoxjapfgJGLozI,NSMA3I,1
5ZMSB8Emxc7bALWA84obKP,NSMA3I,1
1eiE7mE7CXGwPA6wJu4cqe,NSMA3I,0
0wzL0ssT3WGUJbphAVmp0I,NSMA3I,1
7fzK1Yp7mKvxnWeh71GimV,NSMA3I,1
4BQE5HjiNX1uF8B0ud4hM5,NSMA3I,0
1DyyOW0tR9RQepvBHcEtBW,NSMA3I,1
4UcxGu4qVg1MlIZeGfE5jW,NSMA3I,1
7GMaTvzLztGmZPl7Y2FJ0i,NSMA3I,0
0JWRzC0XE3v6yU2W0bn9uQ,NSMA3I,1
0NgMzbR6HpxYBGO98EIk8O,NSMA3I,1
1UJV4zsj0RkqUl24wycAxP,NSMA3I,0
5yOn5irOh8Xtw8qrX3gjmB,NSMA3I,0
6diACp51u3kXARLTwKlL1V,NSMA3I,0
1nwL8NmF5kMevhK7nidsar,NSMA3I,1
11ZUcu9ukDp57HiCpnTivy,NSMA3I,0
6bEnV2CZXEyqdBZy6BfvVF,NSMA3I,0
43M1FwZtPvVS7ehryCEzpC,NSMA3I,1
6cIawh5U1rATGckJJy4gsp,NSMA3I,0
1zr17sLDRK524IxaynR5E4,OFEPMO,1
6KbWAGx2siAX1DchB0uL14,OFEPMO,0
1jB1Pag7ivQrmL6sDhN5Ci,OFEPMO,1
5RrzoMP9tGKgOCIGMERblS,OFEPMO,0
2CYxB3hyLthTbj4MZYq3sw,OFEPMO,0
3g1Y4JJu76y4OOChALVobj,OFEPMO,1
6oRbToZS46TUcgVLJqik8g,OFEPMO,1
6gwonjdH8DdpYAcu2p2D11,OFEPMO,1
0P4OJTk7cF0W0VHdWiHeTc,OFEPMO,1
4mWHIrBbdn6Gu1BzG6En6w,OFEPMO,1
4hiGTMBGj7JYgQiNoCU2dJ,OFEPMO,1
5Cl5ZkSt9miJIjhBz6eHTI,OFEPMO,0
5O3OxE5cYTlwXzJW927CZL,OFEPMO,0
3EmQkKghjPj3bKiDfesrnL,OFEPMO,0
5cSks6Kym7lPhI7bcJdQSv,OFEPMO,0
0kWNuJjWFvej03V9jFThzh,OFEPMO,0
5DHvDSGFyNI02zDeQSJ07V,OFEPMO,1
0lXZeqO3tMzce1uJARNQKB,OFEPMO,0
3yBXLodLd3vCNIZLL64sz8,OFEPMO,1
4AdPDClq4CHOGMtDUbcRTL,OFEPMO,0
6TbuM8prfdoK4lJ8SC8roC,OFEPMO,1
1inMLVC34kKvAFVfb3pIVM,OFEPMO,1
32yVLCKu9nUh3PsQ4aATRK,OFEPMO,1
05jYP2ibeogBI2iFKXjoer,OFEPMO,1
7BJgFzqhL4zdOxpUgfEi1B,OFEPMO,1
7nfbzD8ufblrnBm1Dro1DU,OFEPMO,0
4J5BMPyhCAQPcWPJAql5oU,OFEPMO,0
5HNTOkscSos15weuL7Rd7U,OFEPMO,0
4uwvBSXmUBxHEofKpY7w7c,OFEPMO,0
3KCkkF4zLIWFOYgyejsCM7,OFEPMO,0
0IwMF4CxDHGVFmwXYum0Ge,OFEPMO,0
6J35rkMOr8ko4grx1JC5Gn,OFEPMO,1
4ITPBAtTpIg6Rgfnr64jO9,OFEPMO,1
3TT1yxqfq9hHsax794jhbO,OFEPMO,1
5UoQO12xW8MyAKUpRQ6sIa,OFEPMO,0
4f2mPHL6tRWR6xhyPWdGrq,DYNIC8,0
6bvIXcEZqlswlGlURBB8BF,DYNIC8,0
25Gs0YoU2bMENpreAUIi8b,DYNIC8,0
24pkC12wEiRkV8fAXccAu7,DYNIC8,0
6TbuM8prfdoK4lJ8SC8roC,DYNIC8,0
0MFQ5AsroiEr9qSehoLNdr,DYNIC8,1
6QmG3OPb27Rm1cxYvBSy3f,DYNIC8,0
06mqPARyUWIyI6y4dp3YoW,DYNIC8,0
1pcThjGRfslR9IHrTkOGtQ,DYNIC8,0
0CifNhPZFVyiDWSaPXULRy,DYNIC8,1
080jw3mXLGUOFgW9RgqgJF,DYNIC8,1
4mWHIrBbdn6Gu1BzG6En6w,DYNIC8,1
3n4b36oM1qIoZ6h6VH6ZTw,DYNIC8,0
3EV0Eo3m7nd74rXuSIi08s,DYNIC8,0
7vBhPQMqRhCBZAbLXdl8L0,DYNIC8,1
7CIC6VDDeUSWt5bUf302lE,DYNIC8,0
2FsyipmdfqzzA1P9myWpfi,DYNIC8,0
6KbWAGx2siAX1DchB0uL14,DYNIC8,1
6TbuM8prfdoK4lJ8SC8roC,DYNIC8,1
32yVLCKu9nUh3PsQ4aATRK,DYNIC8,0
3XnzRdDaDJsEaBB7zYS6s2,DYNIC8,1
2L0r8ZXIzxgJvId0wJniqd,DYNIC8,1
05ihg9RBaaDzeSR2qys6V9,DYNIC8,0
4pu3k0dA5oOdz12GG3MBN8,DYNIC8,0
7sIOr5mnk9y41Zz3INYBMV,DYNIC8,1
4gNENQR70uorblekcgQEYu,DYNIC8,1
25HHY5uOZLe3rESf1vwZIC,DYNIC8,0
1BljO8oh8qaPifW69tPJ9o,DYNIC8,1
1CL0fSw2xvV7QKpYHmyeeH,DYNIC8,0
0mBQEFnpnOUssGBg9f4v4c,DYNIC8,0
2FsyipmdfqzzA1P9myWpfi,DYNIC8,0
4q6buwWOtJyoO9r9US9gmB,DYNIC8,1
7yVmVFyKclJ4kuW5Q97TKi,DYNIC8,1
4XAFcLOpO84KTBizcSlGti,DYNIC8,0
3XRKsgCqlICe1DYNMJbbtd,DYNIC8,0
3DpW5ZiD8tyyODksvfdRew,DYNIC8,1
09KBE5DSyCKul8QiCsSZIv,DYNIC8,0
0FlJDrwrwlNlZHsSnRzYW2,R84UQE,1
4V9EKMfzkphAJeBvtE8NDJ,R84UQE,1
2GHkTB1t3mbBq6Mh8EetnD,R84UQE,0
4uwvBSXmUBxHEofKpY7w7c,R84UQE,1
4oVRqyZNnG9J6XyniCvUB3,R84UQE,0
5cQERJCTNKHEFVOhCsJU6t,R84UQE,0
0txoFjmvL2UeLjvpNgFXDD,R84UQE,0
3akW2UVRUPhRhYYxVYIjpo,R84UQE,0
5uq9d4aTZV1cfXSizZcc4i,R84UQE,0
0fMAdRNWh3R6SeugJWbcPr,R84UQE,1
6YbOkmMdCeURgZOCaNWlGZ,R84UQE,0
4U4Bgq1F0gM8EkJqg7J8z8,R84UQE,0
1i9sCohpPCLTfRvsP1Sc6B,R84UQE,1
0oZ3IiKGs5AbXBup6wvld5,R84UQE,0
3jc0aRSvAEE32lMLGTfHqu,R84UQE,1
1TsFZ0GpNgtahBOqhGWtlI,R84UQE,0
1aP6vTkoYPmksZb1VTCJp0,R84UQE,1
61USSOmZInFwJITKljKR7K,R84UQE,1
2TQ9DLUx6dyOKFtXtc32Xn,R84UQE,1
3GYz3r2obrX0yhCGUzbBV7,R84UQE,0
7saUjN14i2vXXIdCUcAk1i,R84UQE,0
0wzL0ssT3WGUJbphAVmp0I,R84UQE,1
4RDt1bE8VJgYVwKULgWSGd,R84UQE,1
5dB5tmSZ4hoUY36tSkPoxt,R84UQE,0
2cKBPNZrtWDEYsYq3Kio1x,R84UQE,1
7mx20wpMx3Flwh3GglnZPs,R84UQE,1
5hqC9uRdt1wegFlECC5KJE,R84UQE,0
4DP23FT7SqCqp43qXaUfT2,R84UQE,0
17hlc2DYhulzPTSG6caxHy,R84UQE,1
7hQ6NPWCEE1embDOxJ0ETm,R84UQE,1
6ybgsuhSsaSXIuAbnXTywO,R84UQE,0
7sIOr5mnk9y41Zz3INYBMV,R84UQE,1
2A1vmdEvvITwHFS7DgXwHj,R84UQE,1
14728GW0HVMTPLwnSU5qYQ,R84UQE,0
1ncFtYFvVNeda68HaH58IQ,R84UQE,0
3r1aNE6MUwMz4eEqncfQ5M,R84UQE,1
3WHw0EiajUhCOFWu3w4TUz,R84UQE,0
4UcxGu4qVg1MlIZeGfE5jW,R84UQE,0
0CifNhPZFVyiDWSaPXULRy,R84UQE,0
6DIr7Bx3VBlIAzV5V5owuN,R84UQE,1
31OribAuwljie8Kf6nCMuz,R84UQE,0
5d0Qp5K6cAFa2HbY6kYZ6e,R84UQE,1
74urfaNxalXvmmrpVsfLsK,R84UQE,0
5y2GUsYXvXn2QlzIAOWdtE,R84UQE,0
4Wn2uyDXfG9d9RHqKujDri,R84UQE,0
0MFQ5AsroiEr9qSehoLNdr,R84UQE,0
4AdPDClq4CHOGMtDUbcRTL,XFHOHN,0
3vtTO8XkFzAXIeLFVnTkLN,XFHOHN,0
0NgMzbR6HpxYBGO98EIk8O,XFHOHN,1
60sud8teoKZU79kE3arpS0,XFHOHN,0
0dhkDgWBQDbVF9jLW4z6eh,XFHOHN,1
3mPnL4SrKYOCsfqzDWZoLT,XFHOHN,1
2rqY83XHHsQd8cUOVcZ6v6,XFHOHN,0
0jN5nAQMiKZHvIaaMdRoYn,XFHOHN,0
6diACp51u3kXARLTwKlL1V,XFHOHN,1
4k6OBBHb5pUZ5T1463qkjm,XFHOHN,1
5UoQO12xW8MyAKUpRQ6sIa,XFHOHN,0
7MzmBmyI9KkyQJaPNLdtUi,XFHOHN,0
2VAd9YhALeMYKERjEnBCdI,XFHOHN,0
19F7uU0bZQFOTb2O1mBBA7,XFHOHN,1
6jvCnAiPiiy5OORy8x4hRI,XFHOHN,1
0xxOS61PSp90LyKeXqWIpf,XFHOHN,0
3r1aNE6MUwMz4eEqncfQ5M,XFHOHN,0
251WbdR7uKLowReEG0e9Jc,XFHOHN,1
3WjNcFi9M4Jx28bUy19n8b,XFHOHN,1
1UvNvsR93QXeoTrHLe9LVa,XFHOHN,1
4ZfBqXiudJVRhOvjzvqok0,XFHOHN,1
1i9sCohpPCLTfRvsP1Sc6B,XFHOHN,0
7ziAUZr3A5fXXc6ndnwoqE,XFHOHN,0
0xwKxuGBh1PTbgC8WuhUIg,XFHOHN,1
2zCeSRsnYDW0LYvWwlXXV0,XFHOHN,1
7z227YTxYsWA6gmmLO6DFN,XFHOHN,1
2HWYcAxbYssqCL2M2vi0ey,XFHOHN,1
018mtHPiJXpPxrLgixknKQ,XFHOHN,1
10csGZTAwcwPtTT71iY7wW,XFHOHN,0
1VRPCRajLnBgKJqF1iUbsP,XFHOHN,0
12voB7WS2o7FPzM0J6yLIF,XFHOHN,1
6iqV36DWiwwENJkpnWMSRk,XFHOHN,1
6kZpAJYA9QMOcTD1DxNuRe,KTXMRL,0
74m7U8mdFpQ4Id4DHxy5i3,KTXMRL,0
4q6buwWOtJyoO9r9US9gmB,KTXMRL,0
5e8lz7MtuYzS7ZK1G72abK,KTXMRL,0
2U5pnIusk87o08xH6gfzH7,KTXMRL,0
4vihAeu5hJ4Y8TUPRgDzth,KTXMRL,1
25PXaiRbQixBCQH4PJdJMr,KTXMRL,1
0CmHiWy4Lq20DwKXQNmDhi,KTXMRL,0
6TxH6yuzglIIpexh2g4TAb,KTXMRL,1
3T53TBJF0aTJhk0Stdm8Sw,KTXMRL,0
4Q4Z7RkpZ6J8PnswicrRTO,KTXMRL,0
0yxpeXbhk6l3RQPtAmjTUZ,KTXMRL,0
0BL7K7ImNaQFIjA6qDJIMX,KTXMRL,1
6QplfDU1VMEY6IxgwdeH5k,KTXMRL,0
5NQ764L6OFJCA42Pt9LUlp,KTXMRL,0
3pLhwUZDBXiLANAY5xHpyq,KTXMRL,0
2WK9fsjnr0ze9wdZ6Iqlze,KTXMRL,1
6SVqtjRsBqWUII4SBvfuOs,KTXMRL,1
0ANu1HccpjS3DOZEGXBBT7,KTXMRL,0
4f2mPHL6tRWR6xhyPWdGrq,KTXMRL,0
7n1T2hUWv8LXwRLxY0KoRh,KTXMRL,1
4lNefWJ4t8LR65yPB4QcRk,KTXMRL,1
61USSOmZInFwJITKljKR7K,KTXMRL,1
1CgaqHQGqme916gUxlVs1p,KTXMRL,0
2cKBPNZrtWDEYsYq3Kio1x,KTXMRL,0
4Kf6TxiL0yEgUyWGgCQD6o,KTXMRL,1
5wfUL3VjqVhZIRO4ROqdMy,KTXMRL,0
2ngv6pivgiRWPIZui5Pqlv,KTXMRL,1
73fOjF80AoRcP83WrvTMaO,KTXMRL,0
05UaHP5UcmO76WDgntXjVS,KTXMRL,1
0DUS4kq1kBK9jabLsViZLV,KTXMRL,1
2NQJBaeX4YuZlQveSIRIyT,KTXMRL,0
3T53TBJF0aTJhk0Stdm8Sw,KTXMRL,0
7lzqH3nRVm2X0VnjgR3dy0,KTXMRL,1
31OribAuwljie8Kf6nCMuz,KTXMRL,0
4DP23FT7SqCqp43qXaUfT2,KTXMRL,0
6rZSvR7Fvs3uJVB42gJG7M,KTXMRL,1
4vihAeu5hJ4Y8TUPRgDzth,KTXMRL,0
0g6j5XAt6OcqCvYZHSVMLB,KTXMRL,0
5tr2pplJKOnNfGObW5XExC,KTXMRL,0
7MzmBmyI9KkyQJaPNLdtUi,KTXMRL,1
3n4b36oM1qIoZ6h6VH6ZTw,KTXMRL,1
07r0YVWQVk4tjuCZWTNQqA,KTXMRL,1
1ra1MDOZ5ZmEMYO02aouk4,KTXMRL,0
6fnEIzQqsrj0ZJ5kqe1ZCq,KTXMRL,1
2NMEmGI4iD8PlkLu5NYNrV,KTXMRL,1
5Y9VxpZbZc71KU0KurDRnM,KTXMRL,1
61USSOmZInFwJITKljKR7K,KTXMRL,1
166LgQfEjXayFCiutD0fFp,KTXMRL,1
7bhm9vTMf86ksX1iYNnKzu,UPSI1N,0
0iAxJ30s1kHVUNa8d3Rr00,UPSI1N,0
5O3OxE5cYTlwXzJW927CZL,UPSI1N,0
77UGX35IK6UZBaSCgD9j2B,UPSI1N,0
5LpllxML2GEkmomQqxwSp0,UPSI1N,1
3IxCfjbkqZGy4EVKxQU6dm,UPSI1N,1
1bcbhqZomPM5IEESJYaFfg,UPSI1N,1
270CAUuzLvWTPn28jPE30G,UPSI1N,1
7pWPNNoldZGUb0yoE3zi3G,UPSI1N,0
3IxCfjbkqZGy4EVKxQU6dm,UPSI1N,0
1nVPKaMoklCkNECemgHQqA,UPSI1N,0
4sMmYKC0ot3GTbl2RzHw7T,UPSI1N,1
4XAFcLOpO84KTBizcSlGti,UPSI1N,1
2ngv6pivgiRWPIZui5Pqlv,UPSI1N,1
5rYKt7WO2qIqPCxC44dTIM,UPSI1N,1
2JFaj8RA5kXOeEczvUfrVh,UPSI1N,0
7KQtm1vhXPp96CbeU0rSLd,UPSI1N,1
4oVRqyZNnG9J6XyniCvUB3,UPSI1N,0
26tqcrPQIBeuvzJK2GXucW,UPSI1N,0
5uq9d4aTZV1cfXSizZcc4i,UPSI1N,0
6VYh95HQQaW5HJ5x9mDc34,UPSI1N,1
4q6buwWOtJyoO9r9US9gmB,UPSI1N,1
2cAMGKMqCitWZalaS6RT6R,UPSI1N,1
7s1apbBNU97puclrpKdnH7,UPSI1N,1
5CeUhje6SsGxcbrHwJGYQw,UPSI1N,1
4k6OBBHb5pUZ5T1463qkjm,UPSI1N,1
5TnF44IQRsopRNa63BEyFd,UPSI1N,0
2JFaj8RA5kXOeEczvUfrVh,UPSI1N,1
6k30BOvjtY24HP30UEkMTb,UPSI1N,0
5r8QUwJSfz84WWfYvbBkIL,UPSI1N,0
3fgmGc4FP6lwMFPjrfuK2t,UPSI1N,0
4jI11Vc8F1oJAXZtu7E9LK,UPSI1N,0
3LFEMK266ioCfd6rLktobO,UPSI1N,0
5ta2BiOVYeI2TXdmHdf0qj,UPSI1N,0
4xl1Wfmxcw8tezH88hR2WP,UPSI1N,1
0ANu1HccpjS3DOZEGXBBT7,UPSI1N,1
5hqC9uRdt1wegFlECC5KJE,UPSI1N,0
5mmFQ4M6cnJA5E2occv60d,UPSI1N,1
55CONS6oTnXNv8dBN909xG,UPSI1N,1
0O700zbLmFWU25Mkai7Nxh,UPSI1N,0
3ejxBF1ESnFWSwBF0QS3ZQ,UPSI1N,0
4xnyVFnBZOps5vGoOtS0lJ,UPSI1N,1
0kWNuJjWFvej03V9jFThzh,UPSI1N,0
4kcI9b4sLgfWA1Yw6njGdn,UPSI1N,0
1vhhTbajEQtcF6SBBjeh0T,UPSI1N,1
6KbWAGx2siAX1DchB0uL14,UPSI1N,0
5eVcSPoh4txfuDWoOfrx8j,UPSI1N,1
6sWbGS0vZoF44HDtiNYfJd,UGNTJE,1
7qNpUSPjdY0N4tHODdRb5E,UGNTJE,0
2tL21Z2F8PnJQMoGIfIVEN,UGNTJE,1
1zx3bRFeIqknq6opwgaw3U,UGNTJE,0
6KbWAGx2siAX1DchB0uL14,UGNTJE,0
6C6eHzpodXjJ9De2u0YR4Z,UGNTJE,0
1pki3wnMHrdMfGlyhjHn57,UGNTJE,0
3n4b36oM1qIoZ6h6VH6ZTw,UGNTJE,0
5D7yZnGSaFzQMh04MXiPkk,UGNTJE,0
6TbuM8prfdoK4lJ8SC8roC,UGNTJE,0
5yOn5irOh8Xtw8qrX3gjmB,UGNTJE,1
2UT2qWo1CD3htpXvdvUZ0y,UGNTJE,0
6miAFjHEU24E6jlaG1Shvt,UGNTJE,1
7Lm6AU2K0BfoxXzgDCiVfl,UGNTJE,0
7hJyt4htgDUhF3Cfjshlsl,UGNTJE,1
57Jm3JxgG9OmWJveoWtB4h,UGNTJE,1
3LMm9zIpZZSmXLEhx8c0Il,UGNTJE,1
34QpsxnMjUw3nLiqjNieRP,UGNTJE,0
05jYP2ibeogBI2iFKXjoer,UGNTJE,0
