song_id,user_id,rating
187o4jstxON4vUYM8onqJZ,LGFJPB,0
2TME2xobZKLhyqrvOSSY7W,LGFJPB,0
3RsjdQMPdT4Jr9Z5AajuhI,LGFJPB,0
4U8XZurXqUvRV66BFCB366,LGFJPB,0
7yPWNCTc0z4Fkw2SkUSK2C,LGFJPB,0
3pLhwUZDBXiLANAY5xHpyq,LGFJPB,1
1ARFnVxl8roVQ4jOZzYilB,LGFJPB,1
0zjkiFBIhqndgJ60JjsieI,LGFJPB,0
4Yh1bRJiqMgkzcBL8kimgs,LGFJPB,1
3ywm2M1OqwAjsubgG7XMXQ,LGFJPB,0
5HPT3EbOWQHf4bAZDXKOS6,LGFJPB,0
6osrJWsUuIwMPyyFJzAQdD,LGFJPB,1
2QCnH3S7Oac6dRQJAqoCmx,LGFJPB,1
5lFxWs4lO5QlP545Hlbqtm,LGFJPB,0
6tdru0ClC6FKETQzlyu2O3,LGFJPB,1
4dMmWsSieRWW1gM7KUSMsm,LGFJPB,0
7HC5bVWdo0coiHAa3uS81p,LGFJPB,0
69JgODfu6tQuiPnAZuIw62,LGFJPB,0
3ilXZ5PztuXfxeMkFgDa8C,LGFJPB,0
6bAcuSKKxTWY4sNawTxUpf,LGFJPB,0
7ziAUZr3A5fXXc6ndnwoqE,LGFJPB,1
4XAFcLOpO84KTBizcSlGti,LGFJPB,1
5dB5tmSZ4hoUY36tSkPoxt,LGFJPB,0
0OkKjrwYPnK5CFwhn8QTdQ,LGFJPB,0
6RZvm4I8cg6DxocvVGwz90,LGFJPB,1
3YVeNZSTX3oSTFayKGVl4m,LGFJPB,1
1FtO2DTmKo9aTB3oAsVTIy,LGFJPB,1
55mWT76LUumOT3K2fQUxYY,LGFJPB,0
5mmFQ4M6cnJA5E2occv60d,ECUBH3,1
4EbHf1jSmSeER6RR6zSDoF,ECUBH3,0
4DODbHLhZREUPWOFIyk7mW,ECUBH3,1
1blNSMjWgbJmKpvcKJXlVR,ECUBH3,1
3XOVGcQrtEM0dcy2wirvt5,ECUBH3,1
2GI5ncgUrcUH7OVbWNzYWj,ECUBH3,0
5dB5tmSZ4hoUY36tSkPoxt,ECUBH3,0
6kELK6BGD7Clve4L1ufRZ6,ECUBH3,0
3RsjdQMPdT4Jr9Z5AajuhI,ECUBH3,0
1SvMnwuAoqsQUmYuYGaJNR,ECUBH3,0
0fq9OjYdaVGzIu2GdP6bul,ECUBH3,1
0g6j5XAt6OcqCvYZHSVMLB,ECUBH3,1
7veE4Wv5CcdlhnoekKisxG,ECUBH3,0
34FI6LqswG6gac1U8PoAnm,ECUBH3,1
1ezhE8reB7cMEzIfM3IM4K,ECUBH3,0
3yBXLodLd3vCNIZLL64sz8,ECUBH3,0
09KBE5DSyCKul8QiCsSZIv,ECUBH3,0
48oBIuYRNSsKPigKQAQzXp,ECUBH3,1
0JWRzC0XE3v6yU2W0bn9uQ,ECUBH3,0
2LhYR0mvFR5xX0sh7Y7RDG,ECUBH3,0
4DkRY1EhiSx4vWSmtGJKBi,ECUBH3,1
6uy4kbwK8DxzUkmjmFtjQ1,ECUBH3,1
5RLZvwyPQMtcxUTjhYe1hT,ECUBH3,1
7GLXtJ9cQ4UwZlhyimP6qv,ECUBH3,0
31wfVTn4Aq9M7QU2RU1kDw,ECUBH3,0
7h57SudwVQgRGkdqCnFEeS,ECUBH3,1
6Bqr5Ty6AYhyJSAxtvxQdI,ECUBH3,1
5O5VV0ESA52Eu0YHSlrnO0,ECUBH3,1
4SEJsK1qEDNSThhw5TNaAN,ECUBH3,1
0HYLuyHb8D1UfGQkdcvQ4A,ECUBH3,0
3iKyEq2p4eyPbDpQv0SuYX,ECUBH3,1
1qd9CZOnQCbNCV6S0wZjjm,ECUBH3,1
2MniOu4FcIZhoSN9ifdbEF,ECUBH3,0
3SaFlocEBcB06yERpEwY60,ECUBH3,0
6QTqlmrFmQLkZ6t4vcsWNB,ECUBH3,0
0MFQ5AsroiEr9qSehoLNdr,ECUBH3,0
0gSfVE5LyuhDDbQ4IXBjcq,ECUBH3,1
2YQwWIIZZhV2USqsTyzCYE,ECUBH3,1
1bE4l3qlq0g5lIcc1SDF19,ECUBH3,1
6FGumWFv1XSdeLgh7L6XdU,ECUBH3,1
7hQ6NPWCEE1embDOxJ0ETm,ECUBH3,0
7fzK1Yp7mKvxnWeh71GimV,ECUBH3,0
18HFH05MB3xeR8jSPiGVpG,ECUBH3,0
0k2IubuGmBTUmz1IWjEMQ9,ECUBH3,1
7wRH2XOQ6Cl1YSZ5BpBizc,ECUBH3,1
05UaHP5UcmO76WDgntXjVS,ECUBH3,1
3P69EQqa5Ezhv18zi7zv45,ECUBH3,0
5amz0zSNsOwnqliK7Z8MMO,ECUBH3,0
7Lm6AU2K0BfoxXzgDCiVfl,3ZKKKF,1
1ARFnVxl8roVQ4jOZzYilB,3ZKKKF,0
2v4hntCfI31OnznD5SqiVK,3ZKKKF,0
7lzqH3nRVm2X0VnjgR3dy0,3ZKKKF,1
5dB5tmSZ4hoUY36tSkPoxt,3ZKKKF,0
0oZ3IiKGs5AbXBup6wvld5,3ZKKKF,0
1JY8kj4ACJup427Vfc8uMg,3ZKKKF,0
2tOlds8fucppMIqnm813Is,3ZKKKF,1
1TsFZ0GpNgtahBOqhGWtlI,3ZKKKF,1
32yVLCKu9nUh3PsQ4aATRK,3ZKKKF,0
43y1WpBdnEy5TR9aZoSQL9,3ZKKKF,0
5ATbfgvykZWt1SWeVxoQpR,3ZKKKF,0
0AGKIFfSYN3WUXHamXrv1A,3ZKKKF,0
3bTXV1GWnhuVzcM1vaISwP,3ZKKKF,1
0LiSOSNt6sItjTMLKZa3c3,3ZKKKF,0
3V9vm8RTgy2sBspBEg2eLF,3ZKKKF,1
2GI5ncgUrcUH7OVbWNzYWj,3ZKKKF,1
1aoWhYhLgKc62N4yOaAttX,3ZKKKF,1
4AdPDClq4CHOGMtDUbcRTL,3ZKKKF,0
66UyLUAUy16PfHdr1lBoO4,3ZKKKF,0
2i2pZqfTtQwLOQoXbUuWlZ,3ZKKKF,0
78BcWYH4Z8pSmLOHAtq4GY,3ZKKKF,1
2v4hntCfI31OnznD5SqiVK,3ZKKKF,0
7veE4Wv5CcdlhnoekKisxG,3ZKKKF,0
3X8feysVQ8Saawbv4uqqMC,3ZKKKF,1
2NQJBaeX4YuZlQveSIRIyT,3ZKKKF,1
7ziAUZr3A5fXXc6ndnwoqE,3ZKKKF,0
2bN5EvHJDCJ3dVDHY0iTgd,3ZKKKF,0
2YQwWIIZZhV2USqsTyzCYE,3ZKKKF,0
0LOhNe5zo8BEDKTW5Lar0v,3ZKKKF,1
1BljO8oh8qaPifW69tPJ9o,3ZKKKF,0
0XVcGTecjLl6p8Am7nx2Ch,3ZKKKF,0
37AupChkjBYtyPmFUjpAnW,3ZKKKF,1
0IfmVucjBRYsPf9QAS4ymj,3ZKKKF,1
6tdru0ClC6FKETQzlyu2O3,3ZKKKF,1
5J4kH0KGuOTiyXXzkFuppt,3ZKKKF,0
4qM5gvDxlGAO59Q6HDibFs,3ZKKKF,0
0ANu1HccpjS3DOZEGXBBT7,3ZKKKF,1
4hiGTMBGj7JYgQiNoCU2dJ,3ZKKKF,1
46AT7lA5iUGWC4HH1MR0Wd,3ZKKKF,1
39HHjqrWKqeKZHojzdtyMr,3ZKKKF,1
3OXGwCT0Y7nEUzmQZuBaK5,YQGH85,1
0XVcGTecjLl6p8Am7nx2Ch,YQGH85,1
43y1WpBdnEy5TR9aZoSQL9,YQGH85,0
0fqtDqKNUgv8WkNUJOzVqZ,YQGH85,1
4rHCqrJt6PJmR899XpDQNQ,YQGH85,1
4lH1ICHleC0um1pKDgflGc,YQGH85,1
5hqC9uRdt1wegFlECC5KJE,YQGH85,1
2okhDwPrWquQWQ9yMryJEd,YQGH85,0
5t7NI9WuLyDMHafulqpOps,YQGH85,0
43M1FwZtPvVS7ehryCEzpC,YQGH85,1
2gn3KNZKOgoYMgSKO6s4Ar,YQGH85,1
4c684TF48V5xUlmqqcegUR,YQGH85,1
15fmCIDtlQ58m72JOGgHng,YQGH85,0
37AGgp9VP8TVJBfEat74Bj,YQGH85,1
77UGX35IK6UZBaSCgD9j2B,YQGH85,1
1aoWhYhLgKc62N4yOaAttX,YQGH85,1
7HySE9j9lAMcPSq1JFCXkV,YQGH85,1
1u7fCYYK4AaQFyhLF1rcnQ,YQGH85,0
0AGKIFfSYN3WUXHamXrv1A,YQGH85,0
6RY9HRl0zPwCXOnvHLIBgK,YQGH85,1
29807HYqmSTNhrt5ANdKag,YQGH85,0
2qpOi7nggaFIb3oorba9dR,YQGH85,0
0fj1HUaa4pxq3hJsmffC7O,YQGH85,0
3057Z0L9HD3GWY0N9sBgsJ,YQGH85,0
0oKRMSeHYm39GxmKeuqNSd,YQGH85,1
5MEdBPJwkMUAekjGLXMFu6,YQGH85,0
6LH0UxZYGSJR11aqd9jimw,YQGH85,0
4gUH3ennhgy1jn1Ictn9NY,YQGH85,1
2ATxfP6aZJ0a1bZwbYgGHw,YQGH85,1
5BDa8nMNSXSu8tTNmaUnIB,YQGH85,0
65PZFbtzVyIykzh8DJR7gp,YQGH85,0
5CjtMsXGPHHgHcIj00c29M,YQGH85,0
3T53TBJF0aTJhk0Stdm8Sw,YQGH85,1
3WJNxAJBDvxAzS7OtV4H1Q,YQGH85,1
6hzoMPvH9F87CwOBgNCyWU,YQGH85,0
56wyfJHSxvId5vJMXdCxf3,YQGH85,0
3P69EQqa5Ezhv18zi7zv45,YQGH85,1
6UhzXhjnt5MydNbeyJizGf,YQGH85,1
018mtHPiJXpPxrLgixknKQ,YQGH85,1
2EPEbGJfKkV7frfoBggIcL,YQGH85,0
09Ouk9KLyKZXxOdpuY2WRF,YQGH85,1
4UalUkRXf53GFnMPzCREko,YQGH85,0
1JY8kj4ACJup427Vfc8uMg,YQGH85,1
29807HYqmSTNhrt5ANdKag,YQGH85,1
47k95vltF0fcSRV2UY2Pnm,YQGH85,0
7sIOr5mnk9y41Zz3INYBMV,YQGH85,0
0aO24r8wN6qmhibLO6qN60,YQGH85,1
5qirOj59vPSQxbPLxheNk4,YQGH85,1
7bhm9vTMf86ksX1iYNnKzu,1TVK3W,1
7ziAUZr3A5fXXc6ndnwoqE,1TVK3W,0
3SaFlocEBcB06yERpEwY60,1TVK3W,1
4U8XZurXqUvRV66BFCB366,1TVK3W,0
3rTRTDZiZFNWdkUSLiGCUW,1TVK3W,1
5rYKt7WO2qIqPCxC44dTIM,1TVK3W,1
2vBDj5OIMy0bm1AL5Kiwv4,1TVK3W,1
6QTqlmrFmQLkZ6t4vcsWNB,1TVK3W,0
6VROzPSvpFQZ8Ge9gCaimd,1TVK3W,0
33dozGNBzI2tKoScYUACXl,1TVK3W,0
4xnyVFnBZOps5vGoOtS0lJ,1TVK3W,0
5OFCD2OEQFoCuDqvU1rdr8,1TVK3W,0
7n5JlWiH82lBqq8GiiX1za,1TVK3W,1
0p5fkbgiANhMX5wrPhtNRk,1TVK3W,1
5V3lhoxWzVZsA5S5SGG2yT,1TVK3W,0
3p2n1UTPBc5RdQY9X94Xpg,1TVK3W,0
17jKShUIh1IQrmVd3Igf1c,1TVK3W,1
06mqPARyUWIyI6y4dp3YoW,1TVK3W,1
15fmCIDtlQ58m72JOGgHng,1TVK3W,1
7rCGKb7XCftEbJsTjOSeZ5,1TVK3W,0
0TXNSbAcDwWwZE4GFo2Egd,1TVK3W,1
5OFCD2OEQFoCuDqvU1rdr8,1TVK3W,1
5OFCD2OEQFoCuDqvU1rdr8,1TVK3W,1
4Qv85LQ5vDnojzcCnSy6oy,1TVK3W,0
1ezhE8reB7cMEzIfM3IM4K,1TVK3W,0
0XVcGTecjLl6p8Am7nx2Ch,1TVK3W,0
6gVkmRCI9QpoWrhk89v3Sq,1TVK3W,1
2itbS1PyRozyGzxBRS7deo,1TVK3W,1
3a1ODfesxnMz6vsVlemE95,1TVK3W,1
3Qh5iO08wav2CB2i9hCKid,1TVK3W,0
5O3OxE5cYTlwXzJW927CZL,1TVK3W,0
4BQE5HjiNX1uF8B0ud4hM5,1TVK3W,1
3GFLbBgMuY2RELNo6tMqOS,CB8Q6A,1
4gNENQR70uorblekcgQEYu,CB8Q6A,0
4MaOXwqSgiwgngbeYePmu8,CB8Q6A,0
6U72kYun7qEDy4VDHmqMTC,CB8Q6A,1
0fqtDqKNUgv8WkNUJOzVqZ,CB8Q6A,0
7s1apbBNU97puclrpKdnH7,CB8Q6A,1
3g1Y4JJu76y4OOChALVobj,CB8Q6A,1
17jKShUIh1IQrmVd3Igf1c,CB8Q6A,0
4Wm7IzcuMYpQq0mYLLFHAS,CB8Q6A,0
17Zqy3ZiZLPDO11OcfoS1b,CB8Q6A,1
6Bqr5Ty6AYhyJSAxtvxQdI,CB8Q6A,0
4gUH3ennhgy1jn1Ictn9NY,CB8Q6A,0
0XVcGTecjLl6p8Am7nx2Ch,CB8Q6A,1
213IQPzJElFvrYeDuxitWs,CB8Q6A,0
7y1EUHf2Le7IGfuN5ALfQB,CB8Q6A,0
6gVkmRCI9QpoWrhk89v3Sq,CB8Q6A,0
3cvNHKzzFtJgmC1SyG7wI1,CB8Q6A,0
0cGhen5tjmLmcPMD9PhRat,CB8Q6A,0
3nztQ70z7x9LIDHecXPAA6,CB8Q6A,0
0wzL0ssT3WGUJbphAVmp0I,CB8Q6A,0
1KzqMo3zU0yhKVBe7hPEyG,CB8Q6A,0
4tjtBqGkQx7ze7VrNpWgNu,CB8Q6A,1
7GLXtJ9cQ4UwZlhyimP6qv,CB8Q6A,0
1zvUDINX8T2c4lGI4fnXl4,CB8Q6A,1
3bTXV1GWnhuVzcM1vaISwP,CB8Q6A,0
6ZoC4ea52YPurkz0jqiv04,CB8Q6A,0
4Yh1bRJiqMgkzcBL8kimgs,CB8Q6A,0
2vBDj5OIMy0bm1AL5Kiwv4,CB8Q6A,0
2GI5ncgUrcUH7OVbWNzYWj,CB8Q6A,0
4m6nro9xj3aMQ4NyNH6DSf,CB8Q6A,0
0MFQ5AsroiEr9qSehoLNdr,CB8Q6A,0
3WjNcFi9M4Jx28bUy19n8b,CB8Q6A,0
7GLXtJ9cQ4UwZlhyimP6qv,CB8Q6A,1
0emkXCXFVhTZdaSuWTvt5N,CB8Q6A,0
3WjNcFi9M4Jx28bUy19n8b,CB8Q6A,1
0IcrR5RE29Fdb23frdGqgm,CB8Q6A,0
018mtHPiJXpPxrLgixknKQ,CB8Q6A,0
2v4hntCfI31OnznD5SqiVK,CB8Q6A,0
6Bqr5Ty6AYhyJSAxtvxQdI,CB8Q6A,0
24oTTI5UTrz5Y9sSqcft9V,CB8Q6A,1
2FdlsceKd2O4Nd8ZF3EOOj,CB8Q6A,0
1ARFnVxl8roVQ4jOZzYilB,6P15L0,1
6iqV36DWiwwENJkpnWMSRk,6P15L0,0
6wfR95jnYBRcOq0KJe4RMe,6P15L0,1
0fqtDqKNUgv8WkNUJOzVqZ,6P15L0,0
7wRH2XOQ6Cl1YSZ5BpBizc,6P15L0,1
6Bqr5Ty6AYhyJSAxtvxQdI,6P15L0,1
4U8XZurXqUvRV66BFCB366,6P15L0,1
45TFbyQdqOWrXJVdb2lEuo,6P15L0,1
12voB7WS2o7FPzM0J6yLIF,6P15L0,0
1IibSl50X7P0vavo8uposp,6P15L0,0
1x70Em0JiDZeeGd0Jj2Jvj,6P15L0,0
6kELK6BGD7Clve4L1ufRZ6,6P15L0,1
6osrJWsUuIwMPyyFJzAQdD,6P15L0,1
1KzqMo3zU0yhKVBe7hPEyG,6P15L0,0
2LN3xig1zirqzPilZYaxxK,6P15L0,1
7ziAUZr3A5fXXc6ndnwoqE,6P15L0,0
5pS4eaxSIHnFF9cK6iu4Mq,6P15L0,1
5S80JRCg9gNa1tz58LMuoD,6P15L0,1
3cvNHKzzFtJgmC1SyG7wI1,6P15L0,0
3RsjdQMPdT4Jr9Z5AajuhI,6P15L0,0
0IfmVucjBRYsPf9QAS4ymj,6P15L0,1
2gn3KNZKOgoYMgSKO6s4Ar,6P15L0,0
0wSeHxzCzrX5r4ywWqH5A7,6P15L0,0
26WMpg9OAZG4HvbMOHPELQ,6P15L0,1
7fzK1Yp7mKvxnWeh71GimV,6P15L0,0
1ARFnVxl8roVQ4jOZzYilB,6P15L0,0
6QplfDU1VMEY6IxgwdeH5k,6P15L0,0
5BDa8nMNSXSu8tTNmaUnIB,6P15L0,1
5bJ9zsSmu7BvAyAZlJW9Pa,6P15L0,0
3Uuzdph168w1bsMc4yucmF,6P15L0,0
6q85CDhYSCkzjz33kf4pxx,6P15L0,0
3cvNHKzzFtJgmC1SyG7wI1,6P15L0,1
20ZrtI4LPAITGzpHVqR9qF,6P15L0,0
080jw3mXLGUOFgW9RgqgJF,6P15L0,1
4cj9MEiMfP6VHjs3BXRS8c,6P15L0,0
12voB7WS2o7FPzM0J6yLIF,6P15L0,0
6VYh95HQQaW5HJ5x9mDc34,6P15L0,1
5lFxWs4lO5QlP545Hlbqtm,6P15L0,1
3EhtuBHcW4oo7L9clAHnAC,6P15L0,0
1O2c2sxjx5soy7fLLFaWbT,6P15L0,1
7whJZKG9x0V604R68f1JPp,6P15L0,0
3fgmGc4FP6lwMFPjrfuK2t,6P15L0,0
1NsCdwICWVuDRApbSZznIb,6P15L0,0
0LiSOSNt6sItjTMLKZa3c3,6P15L0,0
2cAMGKMqCitWZalaS6RT6R,6P15L0,1
7j9XNvihzAHSXmZTMQBrth,6P15L0,0
32xldSrlgEzSV7u2yg9p6L,6P15L0,0
0BL7K7ImNaQFIjA6qDJIMX,UJSARL,1
1hH0t381PIXmUVWyG1Vj3p,UJSARL,0
3eUT90h5I4rKUotFWwJuWP,UJSARL,1
7HWHsG0jDO5aOCbtFXo74v,UJSARL,0
2Gyfmw1w1RpMyjBFe1784y,UJSARL,1
0xHr6m0Zo7eiWZJLpQTFAA,UJSARL,1
4XAFcLOpO84KTBizcSlGti,UJSARL,1
3qjR2KnmptpeK1zTWXSr6C,UJSARL,1
1BTuK3gGN65O1H5FRI1atv,UJSARL,1
1TsFZ0GpNgtahBOqhGWtlI,UJSARL,0
6bEnV2CZXEyqdBZy6BfvVF,UJSARL,1
6q85CDhYSCkzjz33kf4pxx,UJSARL,1
6DI6e2GEqXKgyODkgb652n,UJSARL,0
24oTTI5UTrz5Y9sSqcft9V,UJSARL,1
0g6j5XAt6OcqCvYZHSVMLB,UJSARL,1
2vbIM73midMuIGdX5guVkG,UJSARL,0
1iqnkBWge47Yhboceuceas,UJSARL,0
4lH1ICHleC0um1pKDgflGc,UJSARL,0
2cFr52r68F69Gb21RSJprg,UJSARL,0
3sFO5xIbBUFeeSVnCMGgoa,UJSARL,0
1zuJfQbvfY8LNewimKT1bP,UJSARL,0
0pqb1BB991bmBSFQmiILa9,UJSARL,1
71KTq87AMilwwA4uApfwVr,UJSARL,0
25PXaiRbQixBCQH4PJdJMr,UJSARL,1
2vBDj5OIMy0bm1AL5Kiwv4,UJSARL,1
1cgEFaQ6kCPeye9yDmzkKf,UJSARL,0
1P4l4avcp1OJhgTE51Ei3v,UJSARL,1
3FUnM3jqpDhpgNx1rauGJd,UJSARL,1
1VzheWCC0OQ0pLokeMoXhq,UJSARL,1
5BLIZlBNxeCHbBH8EYUGNv,UJSARL,1
6DDGtTRx1DuMEJNIwtXTKH,UJSARL,0
1sgzVAJqOJ7eL7jW2lJUIa,C8PS4C,0
3WJNxAJBDvxAzS7OtV4H1Q,C8PS4C,1
0HYLuyHb8D1UfGQkdcvQ4A,C8PS4C,1
6RZvm4I8cg6DxocvVGwz90,C8PS4C,0
0NgMzbR6HpxYBGO98EIk8O,C8PS4C,0
5HNTOkscSos15weuL7Rd7U,C8PS4C,1
41xU0Zf8axOlX6zXIFftIK,C8PS4C,0
3FTOUwTd3PzmUEJmcXxkQX,C8PS4C,0
3KCkkF4zLIWFOYgyejsCM7,C8PS4C,1
25SXAzUUugQSQVWooOMMa2,C8PS4C,1
0LiSOSNt6sItjTMLKZa3c3,C8PS4C,0
5ZhEa6l4TKH8jzToug7CHI,C8PS4C,1
2FdlsceKd2O4Nd8ZF3EOOj,C8PS4C,1
25SXAzUUugQSQVWooOMMa2,C8PS4C,0
4UFy3urZuHo4yfIzbHx3dV,C8PS4C,0
3SaFlocEBcB06yERpEwY60,C8PS4C,1
0fj1HUaa4pxq3hJsmffC7O,C8PS4C,1
00Fttpw7dMIkWpUsif07Q7,C8PS4C,1
0JWRzC0XE3v6yU2W0bn9uQ,C8PS4C,1
3hRRYgBeunE3PTmnzATTS0,C8PS4C,0
1FleVREqKuC6p1R5aybzWg,C8PS4C,1
1x70Em0JiDZeeGd0Jj2Jvj,C8PS4C,0
43y1WpBdnEy5TR9aZoSQL9,C8PS4C,1
5XrXUUXpORcaqrvD8emYgn,C8PS4C,1
6mkSwAAgYq0B6E94nDlhtT,C8PS4C,0
5rYKt7WO2qIqPCxC44dTIM,C8PS4C,0
78BcWYH4Z8pSmLOHAtq4GY,C8PS4C,1
5oOX2hV3ASmpmYVR1DopQz,C8PS4C,0
3P69EQqa5Ezhv18zi7zv45,C8PS4C,0
3FTOUwTd3PzmUEJmcXxkQX,C8PS4C,1
6hzoMPvH9F87CwOBgNCyWU,C8PS4C,1
05cl900W2tauCXJQToUDkR,ODFMT0,0
10csGZTAwcwPtTT71iY7wW,ODFMT0,0
5X7Red5S88NKg8YNT7fxAy,ODFMT0,1
3xc3lcIaUdZmlnJUeRl3aH,ODFMT0,1
0tnfU8lunpGP0hn0fvd2zR,ODFMT0,1
6bPGMzdBOlLqQ9hPTH2H7x,ODFMT0,1
5dB5tmSZ4hoUY36tSkPoxt,ODFMT0,1
2JFaj8RA5kXOeEczvUfrVh,ODFMT0,0
2yfrKjhtyaWTiblray3hej,ODFMT0,1
6MPtVERUNyckUoBaixz5QA,ODFMT0,1
2vBDj5OIMy0bm1AL5Kiwv4,ODFMT0,0
4gUH3ennhgy1jn1Ictn9NY,ODFMT0,1
5rYKt7WO2qIqPCxC44dTIM,ODFMT0,1
27AHAtAirQapVldIm4c9ZX,ODFMT0,0
0wSeHxzCzrX5r4ywWqH5A7,ODFMT0,1
0g6j5XAt6OcqCvYZHSVMLB,ODFMT0,0
78BcWYH4Z8pSmLOHAtq4GY,ODFMT0,1
